num,Type,version,FBR,FCR
82,AFG,release-1.2.0-rc1,1.140584915,1.308305317
83,AFG,release-1.2.1,1.140584915,1.308305317
84,AFG,release-1.2.1-rc0,1.140584915,1.308305317
85,AFG,release-2.0.0-alpha,0.923076923,1.273507608
86,AFG,release-2.0.0-alpha-rc0,0.919905771,1.273507608
87,AFG,release-2.0.3-alpha-rc0,0.86984127,1.273507608
88,AFG,release-2.0.4-alpha-rc1,0.85960434,1.273507608
89,AFG,release-2.0.4-alpha-rc2,0.85960434,1.273507608
90,AFG,release-2.0.4.1-alpha-rc0,0.85960434,1.273507608
91,AFG,release-2.2.0,0.856245639,1.273507608
92,AFG,release-2.2.1-rc0,0.848633497,1.273507608
93,AFG,release-2.3.0-rc0,0.813178856,1.273507608
94,AFG,release-2.4.0,0.793557833,1.273507608
95,AFG,release-2.4.1,0.789165447,1.273507608
96,AFG,release-2.5.0-rc1,0.758199847,1.273507608
97,AFG,release-2.5.2-RC0,0.756674294,1.273507608
98,AFG,release-2.6.0-rc1,0.666936136,1.273507608
99,AFG,release-2.6.1,0.652879157,1.273507608
100,AFG,release-2.6.1-RC0,0.652879157,1.273507608
101,AFG,release-2.6.1-RC1,0.652879157,1.273507608
102,AFG,release-2.6.3-RC0,0.650690496,1.273507608
103,AFG,release-2.6.3-RC0.1,0.650690496,1.273507608
104,AFG,release-2.6.3-RC1,0,0
0,BFG,release-0.1.0,3.475111857,11.38534676
1,BFG,release-0.10.1,3.475111857,11.38534676
2,BFG,release-0.11.0,3.475111857,11.38534676
3,BFG,release-0.11.1,3.475111857,11.38534676
4,BFG,release-0.12.1,3.475111857,11.38534676
5,BFG,release-0.12.3,3.475111857,11.38534676
6,BFG,release-0.13.0,3.475111857,11.38534676
7,BFG,release-0.14.0,3.475111857,11.38534676
8,BFG,release-0.14.3,3.475111857,11.38534676
9,BFG,release-0.14.4,3.475111857,11.38534676
10,BFG,release-0.15.0,3.475111857,11.38534676
11,BFG,release-0.15.1,3.475111857,11.38534676
12,BFG,release-0.15.3,3.475111857,11.38534676
13,BFG,release-0.16.1,3.475111857,11.38534676
14,BFG,release-0.16.2,3.475111857,11.38534676
15,BFG,release-0.17.0,3.475111857,11.38534676
16,BFG,release-0.17.1,3.475111857,11.38534676
17,BFG,release-0.18.0,3.475111857,11.38534676
18,BFG,release-0.18.1,3.475111857,11.38534676
19,BFG,release-0.18.2,3.475111857,11.38534676
20,BFG,release-0.18.3,3.475111857,11.38534676
21,BFG,release-0.19.1,3.475111857,11.38534676
22,BFG,release-0.19.2-rc0,3.475111857,11.38534676
23,BFG,release-0.2.0,3.475111857,11.38534676
24,BFG,release-0.2.1,3.475111857,11.38534676
25,BFG,release-0.20.1,3.475111857,11.38534676
26,BFG,release-0.20.1-rc0,3.475111857,11.38534676
27,BFG,release-0.20.1-rc1,3.475111857,11.38534676
28,BFG,release-0.20.2-rc1,3.475111857,11.38534676
29,BFG,release-0.20.2-rc2,3.475111857,11.38534676
30,BFG,release-0.20.2-rc3,3.475111857,11.38534676
31,BFG,release-0.20.2-rc4,3.475111857,11.38534676
32,BFG,release-0.20.204-rc1,3.475111857,11.38534676
33,BFG,release-0.20.204.0-rc0,3.475111857,11.38534676
34,BFG,release-0.20.204.0-rc3,3.475111857,11.38534676
35,BFG,release-0.20.205.0,3.475111857,11.38534676
36,BFG,release-0.20.205.0-rc2,3.475111857,11.38534676
37,BFG,release-0.20.3-rc0,3.475111857,11.38534676
38,BFG,release-0.22.0,3.475111857,11.38534676
39,BFG,release-0.22.0-rc0,3.475111857,11.38534676
40,BFG,release-0.23.0,2.956375839,10.74412752
41,BFG,release-0.23.0-rc0,2.956375839,10.74412752
42,BFG,release-0.23.0-rc1,2.956375839,10.74412752
43,BFG,release-0.23.0-rc2,2.956375839,10.74412752
44,BFG,release-0.23.1-rc0,2.956375839,10.74412752
45,BFG,release-0.23.1-rc1,2.956375839,10.74412752
46,BFG,release-0.23.10-rc0,2.956375839,10.74412752
47,BFG,release-0.23.11,2.956375839,10.74412752
48,BFG,release-0.23.11-rc0,2.956375839,10.74412752
49,BFG,release-0.23.3,2.956375839,10.74412752
50,BFG,release-0.23.3-rc0,2.956375839,10.74412752
51,BFG,release-0.23.4,2.956375839,10.74412752
52,BFG,release-0.23.5-rc0,2.956375839,10.74412752
53,BFG,release-0.23.6,2.956375839,10.74412752
54,BFG,release-0.23.6-rc0,2.956375839,10.74412752
55,BFG,release-0.23.6-rc1,2.956375839,10.74412752
56,BFG,release-0.23.7-rc0,2.956375839,10.74412752
57,BFG,release-0.23.8,2.956375839,10.74412752
58,BFG,release-0.23.8-rc0,2.956375839,10.74412752
59,BFG,release-0.23.9-rc0,2.956375839,10.74412752
60,BFG,release-0.3.1,3.475111857,11.38534676
61,BFG,release-0.3.2,3.475111857,11.38534676
62,BFG,release-0.6.1,3.475111857,11.38534676
63,BFG,release-0.6.2,3.475111857,11.38534676
64,BFG,release-0.8.0,3.475111857,11.38534676
65,BFG,release-0.9.2,3.475111857,11.38534676
66,BFG,release-1.0.0-rc2,3.475111857,11.38534676
67,BFG,release-1.0.0-rc3,3.475111857,11.38534676
68,BFG,release-1.0.1,3.475111857,11.38534676
69,BFG,release-1.0.2,3.475111857,11.38534676
70,BFG,release-1.0.2-rc1,3.475111857,11.38534676
71,BFG,release-1.0.2-rc2,3.475111857,11.38534676
72,BFG,release-1.0.3-rc0,3.475111857,11.38534676
73,BFG,release-1.0.3-rc1,3.475111857,11.38534676
74,BFG,release-1.0.4,3.475111857,11.38534676
