num,Type,version,FBR,FCR
37,BFG,cxf-2.7.11,2.026351971,5.66888176
38,BFG,cxf-2.7.14,2.026351971,5.66888176
39,BFG,cxf-2.7.17,2.026351971,5.66888176
40,BFG,cxf-2.7.4,2.026351971,5.66888176
41,BFG,cxf-2.7.6,2.026351971,5.66888176
42,BFG,cxf-2.7.7,2.026351971,5.66888176
43,BFG,cxf-2.7.8,2.026351971,5.66888176
44,BFG,cxf-2.7.9,2.026351971,5.66888176
45,BFG,cxf-3.0.0,1.28208066,4.195004583
46,BFG,cxf-3.0.0-milestone2,1.416590284,4.43675527
47,BFG,cxf-3.0.1,1.16979835,4.046516957
48,BFG,cxf-3.0.11,1.164298808,4.035747021
49,BFG,cxf-3.0.12,1.164298808,4.035747021
50,BFG,cxf-3.0.2,1.164298808,4.035747021
51,BFG,cxf-3.0.3,1.164298808,4.035747021
52,BFG,cxf-3.0.4,1.164298808,4.035747021
53,BFG,cxf-3.0.5,1.164298808,4.035747021
54,BFG,cxf-3.0.6,1.164298808,4.035747021
55,BFG,cxf-3.0.7,1.164298808,4.035747021
56,BFG,cxf-3.0.8,1.164298808,4.035747021
57,BFG,cxf-3.0.9,1.164298808,4.035747021
58,BFG,cxf-3.1.0,0.810724106,3.274977085
59,BFG,cxf-3.1.1,0.750687443,3.183776352
60,BFG,cxf-3.1.8,0.618240147,2.835930339
61,BFG,cxf-3.1.9,0,0
