num,Type,version,FBR,FCR
9,BFG,release-1.4.0-rc1,3.343483557,3.438489647
10,BFG,release-1.4.0-rc3,3.343483557,3.438489647
11,BFG,release-1.4.1,3.343483557,3.438489647
12,BFG,release-1.4.1-rc0,3.343483557,3.438489647
13,BFG,release-1.5.0,2.975639464,3.066991474
14,BFG,release-1.5.0-rc0,2.975639464,3.066991474
15,BFG,release-1.5.0-rc1,2.975639464,3.066991474
16,BFG,release-1.5.0-rc2,2.975639464,3.066991474
17,BFG,release-1.5.0-rc3,2.975639464,3.066991474
18,BFG,release-1.5.1,2.975639464,3.066991474
19,BFG,release-1.5.2,2.975639464,3.066991474
20,BFG,release-1.5.2-rc0,2.975639464,3.066991474
21,BFG,release-1.5.2-rc1,2.975639464,3.066991474
22,BFG,release-1.5.3,2.975639464,3.066991474
23,BFG,release-1.5.4,2.975639464,3.066991474
24,BFG,release-1.5.4-rc0,2.975639464,3.066991474
25,BFG,release-1.6.0,2.705237515,2.78319123
26,BFG,release-1.6.0-rc0,2.711327649,2.789281364
27,BFG,release-1.6.0-rc1,2.705237515,2.78319123
28,BFG,release-1.6.1,2.69183922,2.769792935
29,BFG,release-1.6.1-rc0,2.69183922,2.769792935
30,BFG,release-1.6.2,2.615103532,2.69183922
31,BFG,release-1.6.2-rc0,2.615103532,2.69183922
32,BFG,release-1.6.2-rc1,2.615103532,2.69183922
33,BFG,release-1.6.3,2.610231425,2.686967113
34,BFG,release-1.6.3-rc0,2.610231425,2.686967113
35,BFG,release-1.7.0,2.570036541,2.643118149
36,BFG,release-1.7.0-rc1,2.570036541,2.643118149
37,BFG,release-1.7.1,2.500609013,2.573690621
38,BFG,release-1.7.1-rc0,2.500609013,2.573690621
39,BFG,release-1.7.2,2.447015834,2.520097442
40,BFG,release-1.7.2-rc0,2.447015834,2.520097442
41,BFG,release-1.7.3,2.392204629,2.465286236
42,BFG,release-1.7.3-rc0,2.392204629,2.465286236
43,BFG,release-1.7.3-rc1,2.392204629,2.465286236
44,BFG,release-1.7.3-rc2,2.392204629,2.465286236
45,BFG,release-1.7.4,2.302070646,2.3727162
46,BFG,release-1.7.4-rc0,2.304506699,2.375152253
47,BFG,release-1.7.4-rc1,2.304506699,2.375152253
48,BFG,release-1.7.4-rc2,2.302070646,2.3727162
49,BFG,release-1.7.5,2.147381242,2.211936663
50,BFG,release-1.7.5-rc0,2.147381242,2.211936663
51,BFG,release-1.7.6,2.031668697,2.096224117
52,BFG,release-1.7.6-rc0,2.031668697,2.096224117
53,BFG,release-1.7.7,1.964677223,2.028014616
54,BFG,release-1.7.7-rc0,1.964677223,2.028014616
55,BFG,release-1.8.0,1.771010962,1.822168088
56,BFG,release-1.8.0-rc0,1.800243605,1.851400731
57,BFG,release-1.8.0-rc1,1.771010962,1.822168088
58,BFG,release-1.8.0-rc2,1.771010962,1.822168088
59,BFG,release-1.8.0-rc3,1.771010962,1.822168088
60,BFG,release-1.8.1,1.771010962,1.822168088
61,BFG,release-1.8.1-rc0,1.771010962,1.822168088
62,BFG,release-1.8.1-rc1,1.347137637,1.398294762
63,BFG,release-1.8.2-rc1,1.771010962,1.822168088
64,BFG,release-1.8.2-rc1,0,0
